# Lepton 1 Charge, Lepton 2 Charge, Lepton 3 Charge, Lepton 4 Charge, Lepton 1 Type, Lepton 2 Type, Lepton 3 Type, Lepton 4 Type, Lepton 1 E, Lepton 2 E, Lepton 3 E, Lepton 4 E, Lepton 1 pt, Lepton 2 pt, Lepton 3 pt, Lepton 4 pt, Lepton 1 eta, Lepton 2 eta, Lepton 3 eta, Lepton 4 eta, Lepton 1 phi, Lepton 2 phi, Lepton 3 phi, Lepton 4 phi
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.934931640625000000e+04,5.384210156250000000e+04,4.293628515625000000e+04,8.459610156250000000e+04,5.822403906250000000e+04,5.033817968750000000e+04,3.983576171875000000e+04,1.681839648437500000e+04,1.962893754243850708e-01,-3.709791004657745361e-01,3.920292854309082031e-01,-2.298530340194702148e+00,1.571480512619018555e+00,-1.319173932075500488e+00,-1.598997592926025391e+00,1.364931344985961914e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.484854375000000000e+05,8.405153906250000000e+04,3.677545937500000000e+05,2.733740937500000000e+05,1.073450390625000000e+05,8.281552343750000000e+04,6.695181250000000000e+04,5.804175390625000000e+04,8.497097492218017578e-01,1.725524216890335083e-01,2.388198852539062500e+00,2.231360673904418945e+00,1.100721836090087891e+00,1.812789916992187500e+00,-1.818438529968261719e+00,3.026472568511962891e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.341631093750000000e+05,2.898305859375000000e+04,5.983450781250000000e+04,3.163596875000000000e+04,4.042727734375000000e+04,1.555876074218750000e+04,1.459071875000000000e+04,1.088365039062500000e+04,1.869184494018554688e+00,1.233859419822692871e+00,-2.089133739471435547e+00,-1.729184508323669434e+00,3.130187988281250000e+00,3.028016328811645508e+00,-6.015238165855407715e-01,-2.881389856338500977e-01
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,3.647968437500000000e+05,1.089798281250000000e+05,5.577078515625000000e+04,3.322216796875000000e+04,1.133695625000000000e+05,5.750430859375000000e+04,4.160082421875000000e+04,2.059478710937500000e+04,-1.836765050888061523e+00,-1.254193663597106934e+00,-8.035710453987121582e-01,-1.057414054870605469e+00,-2.839618921279907227e+00,-2.060989141464233398e+00,2.053393125534057617e+00,-8.315255045890808105e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.146145156250000000e+05,9.726464843750000000e+03,9.263541015625000000e+03,8.999363281250000000e+03,5.645662500000000000e+04,8.680976562500000000e+03,8.124416503906250000e+03,7.733335937500000000e+03,2.010750770568847656e+00,4.858563244342803955e-01,-5.235470533370971680e-01,5.645400285720825195e-01,-8.038446903228759766e-01,2.781269788742065430e+00,-2.902039527893066406e+00,3.037796974182128906e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.186958437500000000e+05,3.811169140625000000e+04,2.545954296875000000e+04,1.248562011718750000e+04,4.269064843750000000e+04,3.508304687500000000e+04,2.419102929687500000e+04,1.245548730468750000e+04,-1.681699514389038086e+00,-4.125760495662689209e-01,3.224449157714843750e-01,6.954518705606460571e-02,7.495142221450805664e-01,-1.741953015327453613e+00,8.560808002948760986e-02,3.081624746322631836e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.281628906250000000e+04,9.028264843750000000e+04,1.963859570312500000e+04,2.754635156250000000e+04,5.272739062500000000e+04,4.408730078125000000e+04,9.804490234375000000e+03,8.449563476562500000e+03,6.091506481170654297e-01,1.344134330749511719e+00,1.318700075149536133e+00,1.850503921508789062e+00,-2.761527776718139648e+00,1.614761501550674438e-01,3.114132404327392578e+00,-2.362497329711914062e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.536757812500000000e+04,1.109802343750000000e+05,1.498656640625000000e+04,1.116534472656250000e+04,6.036015625000000000e+04,2.137531250000000000e+04,1.345352050781250000e+04,1.027510351562500000e+04,-4.045658409595489502e-01,-2.330856800079345703e+00,-4.729140996932983398e-01,-4.132077693939208984e-01,-1.106370687484741211e+00,8.055372536182403564e-02,2.603146791458129883e+00,2.745564460754394531e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.453926953125000000e+04,4.020084765625000000e+04,1.780804296875000000e+04,5.131195312500000000e+04,4.746326562500000000e+04,3.561870703125000000e+04,1.777783203125000000e+04,1.542855664062500000e+04,5.394812226295471191e-01,5.019425153732299805e-01,-5.828953161835670471e-02,1.871438980102539062e+00,1.992480635643005371e+00,6.930174231529235840e-01,-1.334279894828796387e+00,2.325705289840698242e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.666225585937500000e+04,4.995048828125000000e+04,4.554203125000000000e+04,2.944427148437500000e+04,2.657304882812500000e+04,2.401728906250000000e+04,1.202482714843750000e+04,8.680943359375000000e+03,-8.191712200641632080e-02,-1.361836314201354980e+00,-2.006906270980834961e+00,-1.892041087150573730e+00,-2.707815885543823242e+00,1.517288804054260254e+00,1.028883934020996094e+00,-2.487491846084594727e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,7.680751562500000000e+04,8.038217968750000000e+04,6.574531250000000000e+04,3.613957031250000000e+04,6.458001953125000000e+04,6.386850781250000000e+04,5.641098828125000000e+04,2.979281250000000000e+04,-6.060482859611511230e-01,-7.044488787651062012e-01,-5.676202178001403809e-01,6.416598558425903320e-01,-2.200299978256225586e+00,2.801784038543701172e+00,-5.386776328086853027e-01,1.173660159111022949e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,5.081986718750000000e+04,2.431890039062500000e+04,2.049821093750000000e+04,1.611241601562500000e+04,4.183351171875000000e+04,2.278274609375000000e+04,1.578740332031250000e+04,1.227366601562500000e+04,6.442575454711914062e-01,3.651898801326751709e-01,7.544712424278259277e-01,7.715837359428405762e-01,8.303371071815490723e-01,-2.131433248519897461e+00,-2.282160282135009766e+00,-2.287147283554077148e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,2.799189648437500000e+04,9.247048437500000000e+04,1.622506542968750000e+04,2.130512109375000000e+04,2.794930468750000000e+04,2.536825585937500000e+04,1.398894726562500000e+04,7.568104980468750000e+03,-5.507072433829307556e-02,1.967167496681213379e+00,5.581032633781433105e-01,1.694985747337341309e+00,2.894048452377319336e+00,2.692016124725341797e+00,-2.599745035171508789e+00,-9.048416018486022949e-01
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,4.555198828125000000e+04,2.690514062500000000e+04,2.063647656250000000e+04,7.971647460937500000e+03,4.483358203125000000e+04,2.304015820312500000e+04,2.044875000000000000e+04,7.114227050781250000e+03,-1.787650585174560547e-01,-5.714174509048461914e-01,-1.353004574775695801e-01,-4.861603081226348877e-01,1.126516819000244141e+00,-1.404852032661437988e+00,-1.011983275413513184e+00,-1.028933048248291016e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.593182031250000000e+04,4.414694140625000000e+04,9.915573242187500000e+03,2.279329882812500000e+04,5.255495703125000000e+04,3.454729687500000000e+04,8.160479003906250000e+03,8.045259277343750000e+03,3.565825223922729492e-01,7.292100787162780762e-01,-6.446344852447509766e-01,1.701808094978332520e+00,2.513086795806884766e+00,-4.770899116992950439e-01,-2.022455453872680664e+00,-9.298189878463745117e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.533912500000000000e+04,6.252957812500000000e+04,8.056579101562500000e+03,7.134357910156250000e+03,3.441652343750000000e+04,3.310892187500000000e+04,8.041140625000000000e+03,7.116817382812500000e+03,-7.770053148269653320e-01,1.250111222267150879e+00,6.055149435997009277e-02,6.861206144094467163e-02,2.625368833541870117e+00,-4.436661303043365479e-01,5.380229353904724121e-01,5.993493795394897461e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,3.826860937500000000e+04,2.651273242187500000e+04,2.389511132812500000e+04,1.715136914062500000e+04,2.822606640625000000e+04,2.056759179687500000e+04,1.402256738281250000e+04,7.293868652343750000e+03,-8.203539848327636719e-01,7.431168556213378906e-01,-1.126157164573669434e+00,-1.499541282653808594e+00,-1.740483641624450684e+00,9.543803930282592773e-01,-1.187143623828887939e-01,1.465839862823486328e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.793483593750000000e+04,5.587773046875000000e+04,2.669451171875000000e+04,1.452749023437500000e+04,6.696035156250000000e+04,4.192362109375000000e+04,2.640941406250000000e+04,1.430507226562500000e+04,-1.703923940658569336e-01,-7.948126196861267090e-01,1.468058079481124878e-01,1.759620159864425659e-01,3.008165597915649414e+00,1.800535082817077637e+00,2.737833745777606964e-02,1.678498648107051849e-02
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.495330781250000000e+05,1.397666875000000000e+05,6.186827734375000000e+04,2.011739843750000000e+04,8.075750000000000000e+04,3.424040625000000000e+04,3.278805859375000000e+04,1.697745117187500000e+04,1.794010281562805176e+00,2.084361791610717773e+00,1.249057531356811523e+00,-5.991871953010559082e-01,-1.342988133430480957e+00,2.066241979598999023e+00,1.477291822433471680e+00,1.156624317169189453e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.298062109375000000e+05,1.066608593750000000e+05,5.230849609375000000e+04,1.604425488281250000e+04,1.077472421875000000e+05,9.871728906250000000e+04,1.812545703125000000e+04,1.405274121093750000e+04,-6.294454932212829590e-01,-3.985254764556884766e-01,-1.721521615982055664e+00,5.262454748153686523e-01,-2.132161617279052734e+00,9.702998399734497070e-01,2.966830968856811523e+00,1.162546634674072266e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,3.985333437500000000e+05,6.160223046875000000e+04,3.448069921875000000e+04,2.065128125000000000e+04,5.628034375000000000e+04,2.999584960937500000e+04,2.560873242187500000e+04,1.272847460937500000e+04,-2.645569562911987305e+00,-1.347416520118713379e+00,-8.100594878196716309e-01,-1.064737081527709961e+00,-1.847754120826721191e+00,6.743206381797790527e-01,2.943270206451416016e+00,1.313302040100097656e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,4.238586875000000000e+05,7.814703906250000000e+04,8.776212890625000000e+03,2.222152343750000000e+04,7.911246875000000000e+04,5.034232031250000000e+04,7.949152832031250000e+03,7.943465820312500000e+03,-2.362851381301879883e+00,-1.007815837860107422e+00,4.521298706531524658e-01,1.688263654708862305e+00,-1.453815817832946777e+00,-1.903308868408203125e+00,2.263579130172729492e+00,2.916112899780273438e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.745272031250000000e+05,4.653010156250000000e+04,4.513046093750000000e+04,4.376709375000000000e+04,1.739146718750000000e+05,4.653008203125000000e+04,4.512455078125000000e+04,4.372525390625000000e+04,-8.390220254659652710e-02,9.207290713675320148e-04,1.618558913469314575e-02,-4.367671161890029907e-02,-1.893140077590942383e+00,-1.033757448196411133e+00,1.966586232185363770e+00,-1.640945672988891602e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.234208593750000000e+04,2.129776406250000000e+05,4.213818750000000000e+04,3.112160937500000000e+04,5.229622656250000000e+04,4.572946875000000000e+04,3.249022656250000000e+04,3.102214062500000000e+04,4.182623699307441711e-02,2.219861268997192383e+00,7.527500987052917480e-01,-7.998617738485336304e-02,1.187571883201599121e+00,3.003648042678833008e+00,8.673526048660278320e-01,1.177284240722656250e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.977153125000000000e+04,4.373784765625000000e+04,1.094981445312500000e+04,9.110932617187500000e+03,4.883264062500000000e+04,2.282224218750000000e+04,1.065591503906250000e+04,8.091099121093750000e+03,1.957824379205703735e-01,-1.267322063446044922e+00,2.343287169933319092e-01,4.969539940357208252e-01,-6.051307320594787598e-01,2.862761020660400391e+00,1.906214714050292969e+00,-2.950680494308471680e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.074152734375000000e+05,9.397720312500000000e+04,5.038191796875000000e+04,4.246765625000000000e+04,1.073171406250000000e+05,8.041650781250000000e+04,5.029847265625000000e+04,4.246617187500000000e+04,4.276095330715179443e-02,-5.728762745857238770e-01,-5.755647271871566772e-02,-7.982144132256507874e-03,2.064401149749755859e+00,-6.920554637908935547e-01,1.225889325141906738e+00,1.231523871421813965e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,2.394930468750000000e+05,4.415253906250000000e+04,2.818400195312500000e+04,2.414869531250000000e+04,5.860640625000000000e+04,3.211555859375000000e+04,2.805925000000000000e+04,7.406192871093750000e+03,-2.085508823394775391e+00,-8.408055305480957031e-01,9.418776631355285645e-02,1.850670456886291504e+00,2.940361261367797852e+00,-1.799136519432067871e+00,-8.722054958343505859e-01,2.608829498291015625e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.586723437500000000e+04,4.719503515625000000e+04,3.494148046875000000e+04,1.629825488281250000e+04,4.391123046875000000e+04,4.351970312500000000e+04,1.380693066406250000e+04,1.073598730468750000e+04,2.973715662956237793e-01,-4.081408381462097168e-01,-1.580104708671569824e+00,9.784082174301147461e-01,-7.763680815696716309e-01,-2.073075056076049805e+00,1.851804018020629883e+00,-2.506590127944946289e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.113016406250000000e+04,5.251877734375000000e+04,1.258644433593750000e+04,1.506922460937500000e+04,6.034348828125000000e+04,5.150700390625000000e+04,1.121572460937500000e+04,1.090101953125000000e+04,1.612973064184188843e-01,1.978755891323089600e-01,-4.894952774047851562e-01,-8.487474918365478516e-01,-9.181143045425415039e-01,-2.262197732925415039e+00,4.903803393244743347e-02,8.602443933486938477e-01
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.893877734375000000e+04,3.269271093750000000e+04,6.367408984375000000e+04,2.383546679687500000e+04,4.879403125000000000e+04,2.863108007812500000e+04,2.503069921875000000e+04,2.383295703125000000e+04,7.697585970163345337e-02,-5.265406370162963867e-01,1.585734248161315918e+00,-1.382041629403829575e-02,2.737417221069335938e+00,3.095371484756469727e+00,7.093888707458972931e-03,-9.089611172676086426e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.445965234375000000e+04,4.265156640625000000e+04,6.850780468750000000e+04,1.054951562500000000e+04,5.345497265625000000e+04,3.405190625000000000e+04,2.385472460937500000e+04,1.010032519531250000e+04,1.935686916112899780e-01,-6.965267658233642578e-01,1.716321825981140137e+00,2.969695031642913818e-01,9.995312094688415527e-01,-1.685799479484558105e+00,-2.183735132217407227e+00,1.611268401145935059e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.895019531250000000e+04,4.465574218750000000e+04,5.960068750000000000e+04,8.228734375000000000e+04,5.387555078125000000e+04,4.211542578125000000e+04,3.770180078125000000e+04,1.791337890625000000e+04,-7.316405773162841797e-01,-3.455958068370819092e-01,-1.031478285789489746e+00,-2.205752849578857422e+00,-2.005573511123657227e-01,-2.627468585968017578e+00,1.593480944633483887e+00,2.813550949096679688e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,2.054131875000000000e+05,1.363934062500000000e+05,4.557355468750000000e+04,1.163966894531250000e+04,2.053964843750000000e+05,9.131421875000000000e+04,4.494384765625000000e+04,7.036451660156250000e+03,-1.274231169372797012e-02,-9.567412137985229492e-01,1.671863496303558350e-01,1.089203953742980957e+00,1.357988595962524414e+00,-1.731999516487121582e+00,2.279739141464233398e+00,-1.824303150177001953e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.223853437500000000e+05,6.102549609375000000e+04,1.183261562500000000e+05,5.408762500000000000e+04,1.406541562500000000e+05,5.215456640625000000e+04,4.777360937500000000e+04,2.434820507812500000e+04,1.763809561729431152e+00,5.752823948860168457e-01,1.556621551513671875e+00,1.436279892921447754e+00,-3.003756761550903320e+00,-4.290463626384735107e-01,2.389236092567443848e-01,5.706718564033508301e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.386500156250000000e+05,4.253368359375000000e+04,2.337517187500000000e+04,2.526183593750000000e+04,3.574153125000000000e+04,3.374937500000000000e+04,2.337455273437500000e+04,9.353976562500000000e+03,-2.031743526458740234e+00,-7.066960930824279785e-01,5.702245049178600311e-03,1.650444030761718750e+00,-2.382166147232055664e+00,6.428712010383605957e-01,-8.953968882560729980e-01,-1.883215427398681641e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,4.044385937500000000e+05,2.326782031250000000e+05,3.920814453125000000e+04,1.321739550781250000e+04,7.649852343750000000e+04,3.989134765625000000e+04,3.466907421875000000e+04,1.215809863281250000e+04,2.349308967590332031e+00,2.449213504791259766e+00,5.062893629074096680e-01,4.143827259540557861e-01,-2.207295179367065430e+00,2.233573198318481445e+00,-7.153511047363281250e-02,5.639176964759826660e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.371522031250000000e+05,3.220685625000000000e+05,5.060149218750000000e+04,4.892351171875000000e+04,8.957515625000000000e+04,7.161549218750000000e+04,2.913655664062500000e+04,2.861731054687500000e+04,-9.897719025611877441e-01,-2.184003353118896484e+00,-1.149497509002685547e+00,-1.130167841911315918e+00,-2.220749139785766602e+00,1.074555397033691406e+00,-8.662126064300537109e-01,1.632296442985534668e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.575406406250000000e+05,4.631644062500000000e+05,4.512900000000000000e+04,2.529124414062500000e+04,1.350896562500000000e+05,7.049872656250000000e+04,4.246133203125000000e+04,9.131727539062500000e+03,-5.688296556472778320e-01,-2.569791555404663086e+00,3.526437580585479736e-01,-1.677539348602294922e+00,-3.123417139053344727e+00,-6.261228322982788086e-01,2.315006732940673828e+00,-2.744686901569366455e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.501129687500000000e+05,9.270808593750000000e+04,2.969275195312500000e+04,5.743827734375000000e+04,8.407514843750000000e+04,6.788418750000000000e+04,2.351320703125000000e+04,1.541047851562500000e+04,1.183139801025390625e+00,8.310708403587341309e-01,7.099921703338623047e-01,1.990306735038757324e+00,2.122697830200195312e+00,-5.740453004837036133e-01,-2.928461551666259766e+00,7.636191844940185547e-01
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.938957812500000000e+05,1.181346171875000000e+05,8.797819531250000000e+04,8.536166406250000000e+04,1.384692500000000000e+05,9.844392187500000000e+04,8.785370312500000000e+04,5.791767968750000000e+04,8.673008680343627930e-01,-6.223909854888916016e-01,5.321564525365829468e-02,9.386527538299560547e-01,1.753027796745300293e+00,-1.427454471588134766e+00,-2.117556810379028320e+00,6.402723193168640137e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.588669531250000000e+04,2.799284375000000000e+04,1.206952656250000000e+05,2.442186328125000000e+04,9.259325781250000000e+04,2.459740039062500000e+04,2.069897851562500000e+04,2.054316601562500000e+04,-2.659322619438171387e-01,5.195706486701965332e-01,-2.448896408081054688e+00,-6.052238345146179199e-01,1.270748138427734375e+00,-8.418209552764892578e-01,-5.883564427495002747e-02,-3.035737991333007812e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,5.632983984375000000e+04,5.063993750000000000e+04,3.017903906250000000e+04,8.199794921875000000e+03,4.719448828125000000e+04,4.611195312500000000e+04,3.017595117187500000e+04,7.282105957031250000e+03,6.125765442848205566e-01,4.396064281463623047e-01,-1.387024950236082077e-02,4.969071149826049805e-01,1.299448013305664062e+00,-2.033458709716796875e+00,-2.478169679641723633e+00,8.371326327323913574e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.263587500000000000e+04,7.548997656250000000e+04,5.016987500000000000e+04,2.412816992187500000e+04,9.260277343750000000e+04,7.420304687500000000e+04,4.691395703125000000e+04,2.139753320312500000e+04,-2.673817798495292664e-02,1.859752684831619263e-01,3.704420030117034912e-01,4.999781847000122070e-01,-1.213600993156433105e+00,2.232135057449340820e+00,5.172771215438842773e-01,2.545292139053344727e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.018162250000000000e+06,5.599204296875000000e+04,8.586981250000000000e+04,9.764771484375000000e+03,1.017289500000000000e+06,3.179801562500000000e+04,2.172700585937500000e+04,7.651500976562500000e+03,-4.142006486654281616e-02,-1.166341781616210938e+00,-2.051019906997680664e+00,7.271002531051635742e-01,2.623877763748168945e+00,-2.948481798171997070e+00,-1.478877663612365723e+00,-9.854350090026855469e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,8.858967187500000000e+04,3.101365234375000000e+04,1.458607617187500000e+04,3.939039843750000000e+04,8.014734375000000000e+04,2.587883593750000000e+04,1.032142382812500000e+04,8.506543945312500000e+03,4.550518691539764404e-01,6.199717521667480469e-01,8.803066015243530273e-01,2.213961362838745117e+00,-3.119464397430419922e+00,3.022926330566406250e+00,-6.037753820419311523e-01,2.536478519439697266e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.130856250000000000e+04,6.579420312500000000e+04,8.614246093750000000e+03,3.617140625000000000e+04,4.790481640625000000e+04,3.481442187500000000e+04,8.522565429687500000e+03,7.141371093750000000e+03,3.747704029083251953e-01,1.250892758369445801e+00,1.465482264757156372e-01,2.305620908737182617e+00,-6.328474879264831543e-01,3.054306745529174805e+00,1.357763171195983887e+00,2.164896965026855469e+00
